user_id,signup_date,age,gender,city_tier,device_type,acquisition_channel,name,furthest_stage,stage_rank,dropped_at,time_to_first_txn_mins,signup_week,converted
U004530,2024-02-20,29,Male,Tier 3,iOS,Referral,Upkaar Kulkarni,app_open,2,signup_started,,2024-02-19/2024-02-25,False
U004531,2024-04-13,44,Female,Tier 3,iOS,Paid Ad,Sanaya Bansal,signup_completed,4,kyc_initiated,,2024-04-08/2024-04-14,False
U004532,2024-01-03,28,Female,Tier 1,Android,Social Media,Harinakshi Das,app_install,1,app_open,,2024-01-01/2024-01-07,False
U004533,2024-06-29,30,Female,Tier 2,Android,Paid Ad,Wishi Bhatia,signup_started,3,signup_completed,,2024-06-24/2024-06-30,False
U004534,2024-03-15,29,Other,Tier 2,Android,Referral,Nitara Babu,kyc_initiated,5,kyc_completed,,2024-03-11/2024-03-17,False
U004535,2024-03-02,44,Other,Tier 3,Android,Referral,Bimala Seth,notification_opted_in,8,day1_return,439.0,2024-02-26/2024-03-03,True
U004536,2024-05-12,27,Male,Tier 1,iOS,Paid Ad,Champak Jayaraman,app_install,1,app_open,,2024-05-06/2024-05-12,False
U004537,2024-01-19,19,Other,Tier 1,iOS,Paid Ad,Frederick Sheth,app_open,2,signup_started,,2024-01-15/2024-01-21,False
U004538,2024-05-03,34,Female,Tier 2,iOS,Referral,Tara Mall,kyc_initiated,5,kyc_completed,,2024-04-29/2024-05-05,False
U004539,2024-06-12,29,Female,Tier 1,Android,Paid Ad,Mason Dube,kyc_initiated,5,kyc_completed,,2024-06-10/2024-06-16,False
U004540,2024-04-28,37,Other,Tier 1,Android,Referral,Christopher Verma,app_open,2,signup_started,,2024-04-22/2024-04-28,False
U004541,2024-06-15,35,Female,Tier 2,iOS,Referral,Rajeshri Saxena,day7_return,10,,627.0,2024-06-10/2024-06-16,True
U004542,2024-03-06,35,Female,Tier 2,iOS,Paid Ad,Ekantika Gokhale,app_open,2,signup_started,,2024-03-04/2024-03-10,False
U004543,2024-02-21,24,Male,Tier 1,Android,Social Media,Anjali Chakraborty,app_install,1,app_open,,2024-02-19/2024-02-25,False
U004544,2024-02-19,23,Other,Tier 1,iOS,Social Media,Ranbir Aurora,signup_completed,4,kyc_initiated,,2024-02-19/2024-02-25,False
U004545,2024-04-23,26,Female,Tier 1,Android,Paid Ad,Vasudha Varkey,app_open,2,signup_started,,2024-04-22/2024-04-28,False
U004546,2024-03-30,44,Other,Tier 1,Android,Organic,Chanakya More,kyc_completed,6,first_transaction,,2024-03-25/2024-03-31,False
U004547,2024-05-25,26,Male,Tier 1,Android,Referral,Wahab Grewal,day1_return,9,day7_return,642.0,2024-05-20/2024-05-26,True
U004548,2024-05-22,23,Other,Tier 3,Android,Referral,Yatin Gala,app_install,1,app_open,,2024-05-20/2024-05-26,False
U004549,2024-04-24,24,Male,Tier 1,Android,Paid Ad,Devansh Sangha,app_open,2,signup_started,,2024-04-22/2024-04-28,False
U004550,2024-04-10,39,Female,Tier 3,Android,Paid Ad,Nandini Loyal,app_install,1,app_open,,2024-04-08/2024-04-14,False
U004551,2024-05-11,45,Other,Tier 2,iOS,Referral,Damyanti Walia,day1_return,9,day7_return,263.0,2024-05-06/2024-05-12,True
U004552,2024-02-04,19,Female,Tier 1,Android,Referral,Sai Gera,app_open,2,signup_started,,2024-01-29/2024-02-04,False
U004553,2024-04-16,32,Male,Tier 3,Android,Organic,Aishani Bhargava,kyc_completed,6,first_transaction,,2024-04-15/2024-04-21,False
U004554,2024-05-10,19,Male,Tier 2,Android,Paid Ad,Udyati Som,app_open,2,signup_started,,2024-05-06/2024-05-12,False
U004555,2024-06-10,33,Male,Tier 1,Android,Referral,Nicholas Muni,app_open,2,signup_started,,2024-06-10/2024-06-16,False
U004556,2024-01-03,28,Female,Tier 2,iOS,Referral,Saanvi Gupta,app_open,2,signup_started,,2024-01-01/2024-01-07,False
U004557,2024-01-19,23,Other,Tier 2,iOS,Referral,Damini Narayan,app_open,2,signup_started,,2024-01-15/2024-01-21,False
U004558,2024-01-21,40,Other,Tier 1,Android,Paid Ad,Garima Seth,app_install,1,app_open,,2024-01-15/2024-01-21,False
U004559,2024-03-27,38,Female,Tier 1,Android,Referral,Jagat Prakash,kyc_initiated,5,kyc_completed,,2024-03-25/2024-03-31,False
U004560,2024-02-12,26,Other,Tier 1,Android,Paid Ad,Sara Gill,app_install,1,app_open,,2024-02-12/2024-02-18,False
U004561,2024-02-25,33,Female,Tier 1,Android,Organic,Aarna Batta,app_open,2,signup_started,,2024-02-19/2024-02-25,False
U004562,2024-02-07,26,Male,Tier 2,Android,Paid Ad,Noah Din,kyc_completed,6,first_transaction,,2024-02-05/2024-02-11,False
U004563,2024-01-05,21,Other,Tier 1,Android,Organic,Neha Kara,day7_return,10,,264.0,2024-01-01/2024-01-07,True
U004564,2024-01-18,35,Male,Tier 2,iOS,Organic,Kashvi Kanda,app_open,2,signup_started,,2024-01-15/2024-01-21,False
U004565,2024-04-25,22,Other,Tier 1,iOS,Paid Ad,Dipta Bandi,kyc_completed,6,first_transaction,,2024-04-22/2024-04-28,False
U004566,2024-06-22,29,Male,Tier 1,Android,Social Media,Gaurav Mann,app_install,1,app_open,,2024-06-17/2024-06-23,False
U004567,2024-04-26,32,Other,Tier 3,Android,Paid Ad,Aashi Bajaj,kyc_completed,6,first_transaction,,2024-04-22/2024-04-28,False
U004568,2024-01-24,20,Other,Tier 2,Android,Paid Ad,Janani Chopra,first_transaction,7,notification_opted_in,126.0,2024-01-22/2024-01-28,True
U004569,2024-01-24,34,Male,Tier 3,Android,Referral,Avni Dani,app_open,2,signup_started,,2024-01-22/2024-01-28,False
U004570,2024-06-15,22,Other,Tier 1,Android,Referral,Aryan Tailor,day7_return,10,,73.0,2024-06-10/2024-06-16,True
U004571,2024-01-26,51,Female,Tier 1,Android,Paid Ad,Lavanya Solanki,kyc_initiated,5,kyc_completed,,2024-01-22/2024-01-28,False
U004572,2024-05-07,43,Other,Tier 2,Android,Social Media,Hamsini Tiwari,app_open,2,signup_started,,2024-05-06/2024-05-12,False
U004573,2024-04-19,42,Male,Tier 1,iOS,Paid Ad,Raagini Ben,app_install,1,app_open,,2024-04-15/2024-04-21,False
U004574,2024-06-22,28,Male,Tier 2,iOS,Referral,Vedant More,app_open,2,signup_started,,2024-06-17/2024-06-23,False
U004575,2024-05-15,19,Male,Tier 3,Android,Referral,Dalaja Deep,app_install,1,app_open,,2024-05-13/2024-05-19,False
U004576,2024-02-19,34,Female,Tier 1,Android,Referral,Rajata Pall,kyc_initiated,5,kyc_completed,,2024-02-19/2024-02-25,False
U004577,2024-03-31,29,Other,Tier 2,Android,Referral,Yachana Batta,app_open,2,signup_started,,2024-03-25/2024-03-31,False
U004578,2024-01-15,30,Other,Tier 1,Android,Referral,Timothy Sood,signup_started,3,signup_completed,,2024-01-15/2024-01-21,False
U004579,2024-03-29,30,Female,Tier 1,iOS,Referral,Samesh Balasubramanian,app_install,1,app_open,,2024-03-25/2024-03-31,False
U004580,2024-05-29,19,Female,Tier 3,Android,Organic,Elijah Kant,app_open,2,signup_started,,2024-05-27/2024-06-02,False
U004581,2024-05-14,25,Other,Tier 2,iOS,Organic,Chandran Dyal,first_transaction,7,notification_opted_in,62.0,2024-05-13/2024-05-19,True
U004582,2024-05-29,25,Female,Tier 1,Android,Organic,Janani Bath,kyc_completed,6,first_transaction,,2024-05-27/2024-06-02,False
U004583,2024-02-19,21,Male,Tier 2,iOS,Paid Ad,Pallavi Nadkarni,kyc_completed,6,first_transaction,,2024-02-19/2024-02-25,False
U004584,2024-05-31,28,Male,Tier 2,Android,Social Media,Hredhaan Sengupta,app_install,1,app_open,,2024-05-27/2024-06-02,False
U004585,2024-02-23,39,Male,Tier 1,Android,Paid Ad,Oni Dara,signup_started,3,signup_completed,,2024-02-19/2024-02-25,False
U004586,2024-03-15,33,Female,Tier 2,iOS,Referral,Saksham Sengupta,kyc_initiated,5,kyc_completed,,2024-03-11/2024-03-17,False
U004587,2024-03-05,31,Male,Tier 3,iOS,Referral,Raagini Chatterjee,kyc_initiated,5,kyc_completed,,2024-03-04/2024-03-10,False
U004588,2024-02-20,51,Female,Tier 1,Android,Referral,Viraj Muni,signup_started,3,signup_completed,,2024-02-19/2024-02-25,False
U004589,2024-02-04,40,Female,Tier 3,Android,Paid Ad,Mohammed Guha,signup_completed,4,kyc_initiated,,2024-01-29/2024-02-04,False
U004590,2024-01-14,22,Female,Tier 2,Android,Organic,Jasmit Ramanathan,app_open,2,signup_started,,2024-01-08/2024-01-14,False
U004591,2024-06-29,18,Male,Tier 2,Android,Organic,Kabir Chand,app_open,2,signup_started,,2024-06-24/2024-06-30,False
U004592,2024-04-28,27,Female,Tier 1,iOS,Paid Ad,Kiaan Narayan,kyc_completed,6,first_transaction,,2024-04-22/2024-04-28,False
U004593,2024-02-04,27,Other,Tier 3,Android,Referral,Omaja Hora,kyc_initiated,5,kyc_completed,,2024-01-29/2024-02-04,False
U004594,2024-04-05,34,Male,Tier 3,Android,Social Media,Hamsini Dhillon,kyc_completed,6,first_transaction,,2024-04-01/2024-04-07,False
U004595,2024-01-28,42,Other,Tier 2,Android,Paid Ad,Michael Sankar,app_install,1,app_open,,2024-01-22/2024-01-28,False
U004596,2024-05-29,19,Female,Tier 1,iOS,Paid Ad,Vedhika Gole,app_open,2,signup_started,,2024-05-27/2024-06-02,False
U004597,2024-02-12,28,Other,Tier 3,Android,Organic,Bhavna Sibal,app_install,1,app_open,,2024-02-12/2024-02-18,False
U004598,2024-05-04,38,Male,Tier 2,Android,Social Media,Nisha Deep,first_transaction,7,notification_opted_in,563.0,2024-04-29/2024-05-05,True
U004599,2024-06-26,24,Female,Tier 2,Android,Paid Ad,Ekavir Din,app_install,1,app_open,,2024-06-24/2024-06-30,False
U004600,2024-05-18,28,Female,Tier 1,iOS,Organic,Barkha D’Alia,app_open,2,signup_started,,2024-05-13/2024-05-19,False
U004601,2024-01-21,41,Male,Tier 2,iOS,Paid Ad,Yochana Singhal,app_install,1,app_open,,2024-01-15/2024-01-21,False
U004602,2024-01-15,19,Male,Tier 1,iOS,Referral,Ikbal Zacharia,app_open,2,signup_started,,2024-01-15/2024-01-21,False
U004603,2024-04-20,27,Other,Tier 2,Android,Social Media,Yash Varkey,app_open,2,signup_started,,2024-04-15/2024-04-21,False
U004604,2024-02-18,51,Female,Tier 3,iOS,Social Media,Saksham Garde,app_open,2,signup_started,,2024-02-12/2024-02-18,False
U004605,2024-01-04,24,Female,Tier 3,Android,Social Media,Dominic Dua,first_transaction,7,notification_opted_in,499.0,2024-01-01/2024-01-07,True
U004606,2024-01-29,32,Other,Tier 1,Android,Referral,Lohit Dixit,signup_started,3,signup_completed,,2024-01-29/2024-02-04,False
U004607,2024-05-04,24,Male,Tier 1,Android,Paid Ad,Wridesh Wadhwa,app_install,1,app_open,,2024-04-29/2024-05-05,False
U004608,2024-01-08,28,Other,Tier 1,iOS,Referral,Dev Hegde,app_install,1,app_open,,2024-01-08/2024-01-14,False
U004609,2024-03-16,18,Female,Tier 3,iOS,Organic,Yahvi Nath,signup_started,3,signup_completed,,2024-03-11/2024-03-17,False
U004610,2024-01-30,28,Other,Tier 2,Android,Referral,Rajata Luthra,day1_return,9,day7_return,402.0,2024-01-29/2024-02-04,True
U004611,2024-03-05,29,Female,Tier 1,iOS,Organic,Aahana Borah,day7_return,10,,482.0,2024-03-04/2024-03-10,True
U004612,2024-04-21,37,Male,Tier 1,Android,Paid Ad,Jai Wagle,first_transaction,7,notification_opted_in,469.0,2024-04-15/2024-04-21,True
U004613,2024-04-10,23,Other,Tier 2,Android,Paid Ad,Chandresh Anne,signup_completed,4,kyc_initiated,,2024-04-08/2024-04-14,False
U004614,2024-05-29,35,Female,Tier 1,iOS,Organic,Nitesh Rajan,app_install,1,app_open,,2024-05-27/2024-06-02,False
U004615,2024-04-02,24,Female,Tier 2,Android,Paid Ad,Bishakha Wagle,app_open,2,signup_started,,2024-04-01/2024-04-07,False
U004616,2024-03-19,21,Other,Tier 3,Android,Organic,Girindra Bhagat,app_install,1,app_open,,2024-03-18/2024-03-24,False
U004617,2024-05-31,28,Male,Tier 3,Android,Organic,Yutika Bumb,signup_started,3,signup_completed,,2024-05-27/2024-06-02,False
U004618,2024-04-14,28,Male,Tier 1,Android,Referral,Wahab Subramanian,app_open,2,signup_started,,2024-04-08/2024-04-14,False
U004619,2024-01-01,29,Female,Tier 2,iOS,Paid Ad,Aayush Setty,kyc_completed,6,first_transaction,,2024-01-01/2024-01-07,False
U004620,2024-05-13,32,Female,Tier 1,Android,Paid Ad,Zashil Bhakta,app_install,1,app_open,,2024-05-13/2024-05-19,False
U004621,2024-01-24,28,Other,Tier 3,iOS,Referral,Samesh Ratta,signup_started,3,signup_completed,,2024-01-22/2024-01-28,False
U004622,2024-04-13,32,Female,Tier 2,Android,Paid Ad,Parth Gade,signup_completed,4,kyc_initiated,,2024-04-08/2024-04-14,False
U004623,2024-03-05,40,Other,Tier 2,iOS,Organic,Riya Doshi,app_install,1,app_open,,2024-03-04/2024-03-10,False
U004624,2024-02-28,31,Female,Tier 2,Android,Referral,Nirja Pal,app_install,1,app_open,,2024-02-26/2024-03-03,False
U004625,2024-01-11,55,Other,Tier 1,Android,Organic,Bhavya Chauhan,app_install,1,app_open,,2024-01-08/2024-01-14,False
U004626,2024-05-05,35,Male,Tier 1,iOS,Paid Ad,Eiravati Gade,app_install,1,app_open,,2024-04-29/2024-05-05,False
U004627,2024-03-11,34,Other,Tier 3,Android,Paid Ad,Umang Sood,app_install,1,app_open,,2024-03-11/2024-03-17,False
U004628,2024-06-14,20,Female,Tier 2,Android,Paid Ad,Amara Basu,app_install,1,app_open,,2024-06-10/2024-06-16,False
U004629,2024-01-16,46,Female,Tier 3,iOS,Paid Ad,Aishani Sibal,kyc_initiated,5,kyc_completed,,2024-01-15/2024-01-21,False
U004630,2024-05-27,37,Female,Tier 1,Android,Paid Ad,Alexander Rama,app_open,2,signup_started,,2024-05-27/2024-06-02,False
U004631,2024-05-05,20,Male,Tier 1,Android,Social Media,Gaurang Bose,kyc_initiated,5,kyc_completed,,2024-04-29/2024-05-05,False
U004632,2024-02-04,26,Other,Tier 3,Android,Organic,Mitali Singh,app_open,2,signup_started,,2024-01-29/2024-02-04,False
U004633,2024-01-08,31,Female,Tier 2,Android,Organic,Priya Verma,day1_return,9,day7_return,128.0,2024-01-08/2024-01-14,True
U004634,2024-05-08,30,Male,Tier 1,Android,Paid Ad,Dalbir Malhotra,app_install,1,app_open,,2024-05-06/2024-05-12,False
U004635,2024-02-28,22,Other,Tier 3,Android,Referral,Dominic Keer,app_install,1,app_open,,2024-02-26/2024-03-03,False
U004636,2024-03-16,40,Male,Tier 3,Android,Paid Ad,Ridhi Goyal,app_install,1,app_open,,2024-03-11/2024-03-17,False
U004637,2024-05-02,27,Other,Tier 2,Android,Paid Ad,Zansi Jayaraman,app_open,2,signup_started,,2024-04-29/2024-05-05,False
U004638,2024-03-10,43,Female,Tier 1,iOS,Referral,Oeshi Patil,day1_return,9,day7_return,133.0,2024-03-04/2024-03-10,True
U004639,2024-01-17,31,Other,Tier 2,Android,Social Media,Arin Sane,kyc_initiated,5,kyc_completed,,2024-01-15/2024-01-21,False
U004640,2024-03-26,21,Other,Tier 2,Android,Social Media,Faris Gara,app_install,1,app_open,,2024-03-25/2024-03-31,False
U004641,2024-02-06,40,Male,Tier 2,Android,Paid Ad,Zayyan Buch,kyc_completed,6,first_transaction,,2024-02-05/2024-02-11,False
U004642,2024-01-07,22,Male,Tier 3,iOS,Referral,Zaid Sandhu,notification_opted_in,8,day1_return,100.0,2024-01-01/2024-01-07,True
U004643,2024-01-05,34,Other,Tier 2,Android,Paid Ad,Advaith Babu,app_install,1,app_open,,2024-01-01/2024-01-07,False
U004644,2024-04-25,22,Male,Tier 2,Android,Referral,Sudiksha Prabhu,day7_return,10,,702.0,2024-04-22/2024-04-28,True
U004645,2024-04-04,36,Female,Tier 2,Android,Paid Ad,Avni Dugar,signup_completed,4,kyc_initiated,,2024-04-01/2024-04-07,False
U004646,2024-01-13,27,Other,Tier 2,Android,Referral,Rishi Rama,app_install,1,app_open,,2024-01-08/2024-01-14,False
U004647,2024-05-04,39,Female,Tier 1,Android,Referral,Aarini Suri,first_transaction,7,notification_opted_in,570.0,2024-04-29/2024-05-05,True
U004648,2024-04-07,38,Other,Tier 1,Android,Organic,Siddharth Memon,app_open,2,signup_started,,2024-04-01/2024-04-07,False
U004649,2024-06-10,28,Female,Tier 3,iOS,Social Media,Yamini Gara,kyc_completed,6,first_transaction,,2024-06-10/2024-06-16,False
U004650,2024-01-04,19,Male,Tier 1,Android,Organic,Maya Nazareth,first_transaction,7,notification_opted_in,63.0,2024-01-01/2024-01-07,True
U004651,2024-03-06,27,Male,Tier 2,Android,Paid Ad,Kiaan Mangal,signup_started,3,signup_completed,,2024-03-04/2024-03-10,False
U004652,2024-03-06,27,Other,Tier 2,iOS,Organic,Jai Palla,signup_started,3,signup_completed,,2024-03-04/2024-03-10,False
U004653,2024-01-09,49,Female,Tier 2,iOS,Organic,Lavanya Dixit,kyc_initiated,5,kyc_completed,,2024-01-08/2024-01-14,False
U004654,2024-01-23,33,Male,Tier 2,iOS,Paid Ad,Sara Sampath,kyc_initiated,5,kyc_completed,,2024-01-22/2024-01-28,False
U004655,2024-06-05,31,Other,Tier 3,Android,Organic,Champak Murthy,app_open,2,signup_started,,2024-06-03/2024-06-09,False
U004656,2024-05-09,33,Other,Tier 2,Android,Paid Ad,Hredhaan Mangal,kyc_initiated,5,kyc_completed,,2024-05-06/2024-05-12,False
U004657,2024-03-30,52,Other,Tier 2,Android,Organic,Ronith Ahluwalia,kyc_completed,6,first_transaction,,2024-03-25/2024-03-31,False
U004658,2024-06-17,53,Other,Tier 2,iOS,Paid Ad,Leena Tella,kyc_initiated,5,kyc_completed,,2024-06-17/2024-06-23,False
U004659,2024-01-29,38,Other,Tier 2,Android,Paid Ad,Maya Kota,app_open,2,signup_started,,2024-01-29/2024-02-04,False
U004660,2024-04-22,34,Male,Tier 2,iOS,Referral,Peter Vala,app_install,1,app_open,,2024-04-22/2024-04-28,False
U004661,2024-06-28,43,Male,Tier 3,Android,Paid Ad,Hamsini Tak,app_install,1,app_open,,2024-06-24/2024-06-30,False
U004662,2024-01-08,42,Other,Tier 2,Android,Paid Ad,Theodore Doshi,app_open,2,signup_started,,2024-01-08/2024-01-14,False
U004663,2024-01-28,22,Female,Tier 2,Android,Organic,Faraj Sanghvi,signup_started,3,signup_completed,,2024-01-22/2024-01-28,False
U004664,2024-05-06,51,Male,Tier 3,iOS,Paid Ad,Sarthak D’Alia,app_install,1,app_open,,2024-05-06/2024-05-12,False
U004665,2024-04-01,43,Other,Tier 3,Android,Social Media,Yuvraj Patel,app_install,1,app_open,,2024-04-01/2024-04-07,False
U004666,2024-01-09,23,Male,Tier 3,Android,Paid Ad,Meghana Bala,signup_completed,4,kyc_initiated,,2024-01-08/2024-01-14,False
U004667,2024-05-16,21,Other,Tier 2,Android,Social Media,Nathan Naidu,app_install,1,app_open,,2024-05-13/2024-05-19,False
U004668,2024-01-26,53,Male,Tier 3,Android,Social Media,Neelima Prasad,app_install,1,app_open,,2024-01-22/2024-01-28,False
U004669,2024-02-03,30,Other,Tier 3,Android,Paid Ad,Alexander Dey,app_install,1,app_open,,2024-01-29/2024-02-04,False
U004670,2024-01-10,52,Female,Tier 3,Android,Referral,Yoshita Vora,kyc_initiated,5,kyc_completed,,2024-01-08/2024-01-14,False
U004671,2024-06-08,23,Male,Tier 2,Android,Organic,Divya Rao,day7_return,10,,252.0,2024-06-03/2024-06-09,True
U004672,2024-03-29,21,Other,Tier 1,iOS,Organic,Janaki Manne,signup_started,3,signup_completed,,2024-03-25/2024-03-31,False
U004673,2024-02-03,30,Other,Tier 1,Android,Referral,Samuel Pall,app_open,2,signup_started,,2024-01-29/2024-02-04,False
U004674,2024-01-13,35,Male,Tier 2,Android,Paid Ad,Leela Mody,app_install,1,app_open,,2024-01-08/2024-01-14,False
U004675,2024-01-23,44,Female,Tier 1,Android,Referral,Omkaar Batta,app_open,2,signup_started,,2024-01-22/2024-01-28,False
U004676,2024-04-25,28,Other,Tier 3,Android,Referral,Benjamin Sinha,app_install,1,app_open,,2024-04-22/2024-04-28,False
U004677,2024-02-12,19,Male,Tier 1,Android,Referral,Advik Varughese,app_open,2,signup_started,,2024-02-12/2024-02-18,False
U004678,2024-06-05,52,Male,Tier 2,iOS,Referral,Karan Sane,app_open,2,signup_started,,2024-06-03/2024-06-09,False
U004679,2024-03-23,52,Female,Tier 3,Android,Referral,Kashvi Varma,notification_opted_in,8,day1_return,471.0,2024-03-18/2024-03-24,True
U004680,2024-06-06,32,Other,Tier 1,Android,Social Media,Faqid Chand,app_open,2,signup_started,,2024-06-03/2024-06-09,False
U004681,2024-05-11,49,Female,Tier 3,iOS,Referral,Tara Sandal,kyc_initiated,5,kyc_completed,,2024-05-06/2024-05-12,False
U004682,2024-03-03,18,Male,Tier 1,Android,Organic,Arya Chaudry,app_open,2,signup_started,,2024-02-26/2024-03-03,False
U004683,2024-05-12,24,Other,Tier 2,iOS,Referral,Pratyush Jaggi,signup_started,3,signup_completed,,2024-05-06/2024-05-12,False
U004684,2024-04-16,33,Male,Tier 3,Android,Referral,Azaan Luthra,first_transaction,7,notification_opted_in,485.0,2024-04-15/2024-04-21,True
U004685,2024-03-03,30,Male,Tier 1,iOS,Paid Ad,Daksha Oza,kyc_completed,6,first_transaction,,2024-02-26/2024-03-03,False
U004686,2024-05-28,31,Male,Tier 1,Android,Social Media,Umang Savant,kyc_initiated,5,kyc_completed,,2024-05-27/2024-06-02,False
U004687,2024-04-25,18,Male,Tier 3,Android,Paid Ad,Gabriel Chaudhary,day7_return,10,,406.0,2024-04-22/2024-04-28,True
U004688,2024-03-06,23,Male,Tier 3,Android,Paid Ad,Maya Chokshi,app_install,1,app_open,,2024-03-04/2024-03-10,False
U004689,2024-01-24,26,Female,Tier 1,iOS,Organic,Daksha Pillai,day7_return,10,,267.0,2024-01-22/2024-01-28,True
U004690,2024-01-28,24,Female,Tier 1,Android,Referral,Faqid Chaudry,app_open,2,signup_started,,2024-01-22/2024-01-28,False
U004691,2024-02-02,18,Other,Tier 1,Android,Paid Ad,Qushi Vala,app_open,2,signup_started,,2024-01-29/2024-02-04,False
U004692,2024-03-12,45,Other,Tier 3,Android,Paid Ad,Udarsh Biswas,app_install,1,app_open,,2024-03-11/2024-03-17,False
U004693,2024-02-02,36,Female,Tier 3,Android,Referral,Aayush Dash,kyc_initiated,5,kyc_completed,,2024-01-29/2024-02-04,False
U004694,2024-02-17,38,Other,Tier 2,Android,Referral,Falak Nadkarni,day1_return,9,day7_return,711.0,2024-02-12/2024-02-18,True
U004695,2024-01-08,24,Male,Tier 3,iOS,Referral,Samaksh Shan,day1_return,9,day7_return,134.0,2024-01-08/2024-01-14,True
U004696,2024-01-20,30,Other,Tier 1,Android,Referral,Ranbir Malhotra,signup_started,3,signup_completed,,2024-01-15/2024-01-21,False
U004697,2024-04-28,45,Female,Tier 2,Android,Social Media,Faras Aggarwal,kyc_initiated,5,kyc_completed,,2024-04-22/2024-04-28,False
U004698,2024-05-31,54,Male,Tier 2,Android,Referral,Hemani Sarin,kyc_initiated,5,kyc_completed,,2024-05-27/2024-06-02,False
U004699,2024-01-04,38,Female,Tier 3,Android,Paid Ad,Irya Brar,signup_started,3,signup_completed,,2024-01-01/2024-01-07,False
U004700,2024-01-16,36,Male,Tier 3,iOS,Social Media,Ekaja Gopal,kyc_initiated,5,kyc_completed,,2024-01-15/2024-01-21,False
U004701,2024-01-02,31,Male,Tier 3,Android,Paid Ad,Januja Mittal,app_open,2,signup_started,,2024-01-01/2024-01-07,False
U004702,2024-06-28,25,Male,Tier 3,iOS,Organic,Nakul Shroff,day1_return,9,day7_return,552.0,2024-06-24/2024-06-30,True
U004703,2024-05-17,19,Other,Tier 3,Android,Social Media,Falguni Mand,kyc_initiated,5,kyc_completed,,2024-05-13/2024-05-19,False
U004704,2024-04-25,25,Female,Tier 1,Android,Organic,Widisha Basu,signup_started,3,signup_completed,,2024-04-22/2024-04-28,False
U004705,2024-03-21,25,Other,Tier 1,Android,Organic,Aayush Nanda,kyc_completed,6,first_transaction,,2024-03-18/2024-03-24,False
U004706,2024-06-05,51,Female,Tier 1,Android,Referral,Sneha Narasimhan,app_open,2,signup_started,,2024-06-03/2024-06-09,False
U004707,2024-05-14,35,Male,Tier 2,Android,Referral,Upadhriti Nayar,day7_return,10,,96.0,2024-05-13/2024-05-19,True
U004708,2024-02-10,44,Male,Tier 2,iOS,Paid Ad,Adya Ram,signup_completed,4,kyc_initiated,,2024-02-05/2024-02-11,False
U004709,2024-05-04,26,Female,Tier 3,Android,Social Media,Neel Narayanan,kyc_initiated,5,kyc_completed,,2024-04-29/2024-05-05,False
U004710,2024-04-11,19,Female,Tier 1,iOS,Organic,Pavani Wason,app_open,2,signup_started,,2024-04-08/2024-04-14,False
U004711,2024-03-21,50,Male,Tier 3,iOS,Paid Ad,Ekaja Buch,app_install,1,app_open,,2024-03-18/2024-03-24,False
U004712,2024-02-03,34,Other,Tier 3,iOS,Paid Ad,Aadhya Rajagopalan,app_open,2,signup_started,,2024-01-29/2024-02-04,False
U004713,2024-05-14,54,Male,Tier 2,iOS,Organic,Chandresh Jani,kyc_initiated,5,kyc_completed,,2024-05-13/2024-05-19,False
U004714,2024-04-25,22,Male,Tier 2,Android,Referral,Vasudha Natt,signup_started,3,signup_completed,,2024-04-22/2024-04-28,False
U004715,2024-05-19,22,Female,Tier 3,Android,Paid Ad,Jagrati Chopra,app_open,2,signup_started,,2024-05-13/2024-05-19,False
U004716,2024-04-28,26,Male,Tier 2,Android,Organic,Bakhshi Patla,app_install,1,app_open,,2024-04-22/2024-04-28,False
U004717,2024-05-01,38,Female,Tier 1,Android,Referral,Udyati Dass,app_install,1,app_open,,2024-04-29/2024-05-05,False
U004718,2024-03-08,20,Female,Tier 2,Android,Paid Ad,Anjali Jayaraman,app_open,2,signup_started,,2024-03-04/2024-03-10,False
U004719,2024-01-01,36,Other,Tier 1,iOS,Social Media,Abeer Sehgal,kyc_initiated,5,kyc_completed,,2024-01-01/2024-01-07,False
U004720,2024-02-15,21,Male,Tier 3,Android,Organic,Veer Salvi,first_transaction,7,notification_opted_in,577.0,2024-02-12/2024-02-18,True
U004721,2024-01-23,18,Other,Tier 2,Android,Paid Ad,Leena Arora,app_install,1,app_open,,2024-01-22/2024-01-28,False
U004722,2024-01-19,42,Other,Tier 2,Android,Referral,Gautam Ramaswamy,app_install,1,app_open,,2024-01-15/2024-01-21,False
U004723,2024-03-11,50,Other,Tier 1,Android,Paid Ad,Janaki Natarajan,kyc_completed,6,first_transaction,,2024-03-11/2024-03-17,False
U004724,2024-04-08,31,Male,Tier 2,Android,Referral,Priya Banerjee,signup_started,3,signup_completed,,2024-04-08/2024-04-14,False
U004725,2024-03-31,34,Other,Tier 2,Android,Paid Ad,Henry Puri,kyc_completed,6,first_transaction,,2024-03-25/2024-03-31,False
U004726,2024-05-08,27,Male,Tier 2,iOS,Paid Ad,Zayan Sem,app_open,2,signup_started,,2024-05-06/2024-05-12,False
U004727,2024-02-23,18,Male,Tier 2,iOS,Referral,Peter Kumer,signup_started,3,signup_completed,,2024-02-19/2024-02-25,False
U004728,2024-02-07,31,Male,Tier 1,Android,Paid Ad,Jeet Sharaf,app_install,1,app_open,,2024-02-05/2024-02-11,False
U004729,2024-06-03,55,Male,Tier 2,Android,Paid Ad,Tristan Nayar,signup_completed,4,kyc_initiated,,2024-06-03/2024-06-09,False
